,date,ticker,close,volume,category,alpha_1,alpha_2,alpha_3,alpha_4,alpha_6,alpha_7,alpha_8,alpha_9,alpha_10,alpha_12,alpha_13,alpha_14,alpha_15,alpha_16,alpha_17,alpha_18,alpha_19,alpha_20,alpha_21,alpha_22,alpha_23,alpha_24,alpha_26,alpha_28,alpha_29,alpha_30,alpha_31,alpha_33,alpha_34,alpha_35,alpha_37,alpha_38,alpha_39,alpha_40,alpha_43,alpha_44,alpha_45,alpha_46,alpha_49,alpha_51,alpha_52,alpha_53,alpha_54,alpha_55,alpha_60,alpha_68,alpha_85,alpha_88,alpha_92,alpha_95,alpha_99,alpha_101,frs_1,frs_2,frs_3
1214,2024-02-14,XLI,117.86,52801991.0,ETF,0.4545454545454546,0.4586705589275683,,-1.0,0.5032843235005374,-1.0,-0.7272727272727273,-1.9399999999999977,0.09090909090909091,1.9399999999999977,-0.5909090909090909,0.5032843235005374,,-0.5909090909090909,-0.7272727272727273,-1.0,-1.7272727272727273,-1.0,-1.0,-0.2178019548944106,-0.46999999999999886,-21.42,0.6698938453032348,-0.06524782927553825,0.5363636363636364,0.05994806016166454,1.2727272727272727,0.09090909090909091,0.13636363636363635,0.0,0.4545454545454546,-1.0,-1.7272727272727273,0.35964524851984664,0.1875,-0.8288958481242578,0.5785123966943406,-1.9399999999999977,-1.9399999999999977,-1.9399999999999977,-1.074181818181818,0.024313481358517408,-0.9212577933202034,0.15811388300840895,-0.10606060606060608,0.0,0.9743412421633824,0.3333333333333333,,0.0,0.0,0.8529650690495483,0.03970822507227734,1.223086023150795,0.023672788480178744
1215,2024-02-21,XLI,118.13,36650549.0,ETF,-0.13636363636363635,0.24418707826694616,,-1.0,0.2941365116861051,-1.0,-0.45454545454545453,-0.46999999999999886,0.36363636363636365,-0.46999999999999886,-0.7272727272727273,0.2673968288055501,,-0.7272727272727273,-0.31611570247933884,-0.9090909090909091,-1.7272727272727273,-0.14425244177310292,-1.0,-0.9149037480340854,0.6799999999999926,-21.689999999999998,-0.48038446141526386,0.05282355212865464,1.0272727272727273,0.12305651610818054,1.8181818181818183,0.6363636363636364,0.36363636363636365,0.0333251953125,0.5454545454545454,-0.22727272727272727,-1.5702479338842974,0.2070599498888015,0.26249999999999996,-0.3245858975369938,-0.247933884297134,1.0,-0.46999999999999886,1.0,-0.6916363636363608,-0.7409034336334697,-0.922349379728924,-0.29503427379435365,-0.15151515151515155,0.0,0.8181818181818182,0.3333333333333333,,0.0,0.0,0.5382775119617038,0.05641309354125745,1.987648156655265,0.042494855055770955
1216,2024-02-28,XLI,120.63,41912725.0,ETF,0.2727272727272727,0.26493856045141256,,-1.0,0.6006521824150762,-1.0,-1.0,-0.4099999999999966,0.18181818181818182,-0.4099999999999966,-0.9090909090909091,0.38223320699141217,,-0.9090909090909091,-0.47896318557475576,-0.9090909090909091,-1.7272727272727273,-0.3313298271975958,-1.0,0.5629931192776001,-0.45999999999999375,-24.189999999999998,-0.7844645405527364,0.04679742518267354,0.7818181818181817,0.07681151704485123,1.2727272727272727,0.45454545454545453,0.18181818181818182,0.0,0.36363636363636365,-0.4917355371900826,-1.7272727272727273,0.3365324820728734,0.0625,-0.06630619505580936,-0.41322314049536174,-1.0,-0.4099999999999966,-0.4099999999999966,-0.7884545454545445,0.4502142928336582,-0.657325249122924,0.09417632186960641,-0.022727272727272707,0.0,0.6504650885509851,,,0.0,0.0,0.5602536997885887,0.04724223260342297,2.334889201515979,0.037292237987596524
1217,2024-03-06,XLI,121.59,52975141.0,ETF,0.09090909090909094,0.27695585470350614,,-1.0,-0.3694348162013114,-1.0,-0.2727272727272727,-0.6300000000000097,0.2727272727272727,0.6300000000000097,-0.6363636363636364,-0.23509488303719817,,-0.7272727272727273,-0.10142749812171299,-0.9090909090909091,-1.7272727272727273,-0.135236664162284,-1.0,-0.6761563043076062,0.03490000000000748,-25.150000000000006,-0.8750000000000012,-0.021050603306136756,1.1181818181818182,0.10038529859500116,-0.36363636363636365,0.5454545454545454,0.09090909090909091,0.00738525390625,0.5454545454545454,-0.29752066115702475,-1.7272727272727273,-0.4681731308579053,0.26249999999999996,-0.43608113958523315,0.3305785123969256,-0.6300000000000097,-0.6300000000000097,-0.6300000000000097,-0.2125454545454548,2.1274922600619375,-0.2934891462080771,-0.1298226967223642,0.007575757575757597,0.0,0.9249819490473407,0.3333333333333333,,0.0,0.0,0.1552634302867269,0.0316313286354819,0.7240590590108493,0.009921107779058354
1218,2024-03-13,XLI,122.54,44407908.0,ETF,-0.40909090909090906,0.43606411454717353,,-1.0,0.28966226960291774,-1.0,-0.2727272727272727,-0.3300000000000125,0.2727272727272727,0.3300000000000125,-0.6363636363636364,0.18433053520185674,,-0.7272727272727273,-0.07231404958677685,-0.9090909090909091,-1.6363636363636362,-0.08114199849737039,-1.0,-0.14620300976202327,-0.6349999999999909,-0.2400000000000091,0.24397501823713375,-0.12372643794379691,1.5909090909090908,0.0859704392196694,-0.18181818181818177,0.36363636363636365,0.6363636363636364,0.0145263671875,0.4545454545454546,-0.36363636363636365,-1.1900826446280992,0.2087809993143155,0.25,0.8562403118356905,0.16528925619846066,1.0,1.0,1.0,-0.1030909090909094,0.07121903520206868,-0.6403271822785112,0.21091227030479823,-0.18181818181818188,0.0,0.6090046999403026,0.5454545454545454,,1.0,0.0,0.653266331658303,0.015775015553276317,0.2986029953099579,-0.01093056591394884
1219,2024-03-20,XLI,124.41,46846949.0,ETF,0.13636363636363635,-0.7343407656383241,,-1.0,-0.17793816363205706,-1.0,-0.8181818181818182,-1.4799999999999898,0.09090909090909091,-1.4799999999999898,-0.18181818181818182,-0.11323337685676357,,-0.18181818181818182,-0.4969947407963938,-1.0,-1.6363636363636362,-0.10217881292261458,-1.0,-0.11398114931948441,-2.210000000000008,-2.3699999999999903,-0.42986347681054615,-0.024072670074852743,0.7363636363636363,0.11439645549438282,-0.5454545454545454,0.09090909090909091,0.45454545454545453,0.0,0.6363636363636364,-0.8181818181818182,-1.6363636363636362,-0.33564707777809244,0.09375,-0.3407852436627026,-0.49586776859486426,1.0,-1.4799999999999898,1.0,-0.20363636363636656,-0.21513676791409975,-0.8494219585010324,-0.5683985600588042,-0.10606060606060605,0.0,0.36363636363636365,0.5454545454545454,,1.0,-1.0,0.8405945668887741,-0.026524874583557678,-0.4453825647297429,-0.056229938239014114
1220,2024-03-27,XLI,125.94,38850197.0,ETF,0.18181818181818177,-0.2790713075577391,,-1.0,0.5391839573289309,-1.0,-0.9090909090909091,-1.9899999999999949,0.09090909090909091,1.9899999999999949,-0.4090909090909091,0.294100340361235,,-0.4090909090909091,-0.06198347107438016,-1.0,-1.6363636363636362,-0.5259203606311044,-1.0,0.29695386411629676,-0.6800000000000068,-0.730000000000004,-0.3100868364730219,-0.2022433380452497,0.33636363636363636,0.16397517368127815,-0.6363636363636364,0.45454545454545453,0.18181818181818182,0.0,0.36363636363636365,-0.4338842975206611,-1.6363636363636362,0.35220857435883174,0.0125,0.14265905690880462,0.41322314049650755,-1.9899999999999949,-1.9899999999999949,-1.9899999999999949,-0.6821818181818163,-1.035541752933067,-0.9461307351440948,-0.18463723646900804,-0.007575757575757569,0.0,0.6908683389562952,0.3333333333333333,,0.0,0.0,0.9362706530291122,-0.03057015391092366,-0.5846141194470171,-0.0567984327966778
1221,2024-04-03,XLI,125.05,32831765.0,ETF,-0.04545454545454547,-0.10674259952317268,,-1.0,0.6138091112770011,-1.0,-0.45454545454545453,-0.6400000000000006,0.18181818181818182,0.6400000000000006,-0.6363636363636364,0.5580082829790919,,-0.6818181818181818,-0.3606311044327573,-0.9090909090909091,1.7272727272727273,-0.027047332832456795,-1.0,0.6261449076468348,0.7650000000000006,0.9099999999999966,-0.3100868364730228,0.0478626236878381,1.3181818181818181,0.10595193771764184,-0.2727272727272727,0.36363636363636365,0.36363636363636365,0.0263671875,0.45454545454545453,-0.4958677685950413,-0.7851239669421487,0.34219457863150865,0.4375,0.5050635320957456,0.41322314049594105,-0.6400000000000006,-0.6400000000000006,-0.6400000000000006,-0.7687272727272754,0.37090782447178194,-0.6594789272566632,0.1732050807568923,-0.09090909090909087,0.0,0.847631097300519,0.5454545454545454,,0.0,0.0,0.6784386617100392,-0.030627586798096407,-0.5857740864070463,-0.05685413926132797
1222,2024-04-10,XLI,124.09,50636435.0,ETF,-0.36363636363636365,-0.7420139127200089,,-1.0,0.6410892323512669,-1.0,-0.18181818181818182,1.0699999999999932,0.6363636363636364,1.0699999999999932,-0.7272727272727273,0.2914041965233031,,-0.7727272727272727,-0.26821938392186323,-0.7272727272727273,1.7272727272727273,-0.005259203606311044,-1.0,-0.1485904534343894,0.0,1.5799999999999983,0.17647058823529424,-0.13292037743786497,1.3,0.2598178066834058,2.3636363636363633,0.2727272727272727,0.9090909090909091,0.64453125,0.36363636363636365,-0.5206611570247934,-0.7851239669421487,0.3559165308107259,0.875,0.6106149080440151,0.0826446280991648,1.0,1.0,1.0,0.6172727272727265,0.4096459096459021,-0.6918879888576461,-0.43094580368567176,-0.18181818181818185,0.0,0.7500413827849336,0.3333333333333333,,0.0,0.0,0.37180480247870407,0.0020950175826290884,0.032571209676361,-0.040452947389749166
1223,2024-04-17,XLI,121.11,52337968.0,ETF,-0.2272727272727273,0.4625084019195113,,-1.0,0.5409679221646473,-1.0,-0.18181818181818182,0.6299999999999955,0.18181818181818182,0.6299999999999955,-0.5,0.1475367060449038,,-0.5909090909090909,-0.05108940646130729,-0.2727272727272727,1.8181818181818183,-0.8264462809917354,1.0,-0.07386190731351834,0.0,1.7900000000000063,0.2439750182371341,-0.08075779829933463,1.6181818181818182,0.20568753468566625,0.5454545454545454,0.9090909090909091,0.8181818181818182,0.57421875,1.2727272727272727,-0.06611570247933884,-0.3305785123966943,0.37542550088191823,0.7,0.35334167778969977,0.3305785123940639,1.0,1.0,1.0,1.4356363636363676,-4.807927927927836,-0.37868389237431566,0.08347838711297177,-0.2196969696969697,0.0,0.9121382420102313,0.3333333333333333,,0.0,0.0,-0.6264945002391201,0.039881085516029424,0.72739454878933,0.012679047442311756
1224,2024-04-24,XLI,122.09,51446756.0,ETF,-0.2272727272727273,-0.15725522244655657,,-1.0,0.19997409006763553,-1.0,-0.7272727272727273,0.9799999999999898,1.0,0.9799999999999898,-1.0,0.09089731366710706,,-1.0,-0.021412471825694963,-0.09090909090909091,-1.7272727272727273,-0.31555221637866265,-1.0,-0.4421417478774309,0.0,-1.6200000000000045,-0.3317444013485183,0.13132452688085078,0.9,0.20448079290062413,0.18181818181818188,1.0,0.7272727272727273,0.49560546875,1.4545454545454546,-0.024793388429752063,-0.7851239669421487,0.2605084995486429,0.1375,-0.17578998985917244,0.08264462809912593,1.0,1.0,1.0,0.13818181818181655,0.5714037222211725,-0.5021486477032349,0.5511351921262166,-0.030303030303030283,0.0,0.6504650885509851,0.5454545454545454,,0.0,-1.0,-0.4111531190926213,0.026373803168347365,0.4241490911964033,-0.004840298575310539
1225,2024-05-01,XLI,121.22,54664602.0,ETF,0.0,0.6572965165497828,,-1.0,0.0308981448455011,-1.0,-0.8181818181818182,0.29999999999999716,0.6363636363636364,0.29999999999999716,-1.0,0.01685353355209151,,-1.0,-0.06010518407212623,-0.6363636363636364,1.7272727272727273,-0.018031555221637866,1.0,0.15682979551932272,0.0,1.4399999999999977,-0.11664236870396114,0.030176371558290907,1.0181818181818183,0.15449072245874873,2.5454545454545454,0.6363636363636364,0.5454545454545454,0.38671875,1.2727272727272727,-0.1652892561983471,-0.628099173553719,0.00415614529927855,0.7875,-0.18064582878878738,0.3305785124079277,-1.0,0.29999999999999716,0.29999999999999716,-0.31272727272726736,-2.6644144144142885,-0.15655253720249604,0.7359800721939955,-1.3877787807814457e-17,0.0,0.8840261192556126,0.5454545454545454,,1.0,0.0,-0.057113187954309245,-0.00016468558556304025,0.007948271159758536,-0.05090346121807924
1226,2024-05-08,XLI,124.35,38532418.0,ETF,0.09090909090909094,-0.1640708452869707,,-1.0,0.5618454936217119,-1.0,-0.9090909090909091,0.0,0.18181818181818182,0.0,-0.6363636363636364,0.30646117833911557,,-0.5909090909090909,-0.33809166040571,-0.8181818181818182,-1.7272727272727273,-0.013523666416228397,-1.0,0.5902675692591658,-0.4099999999999966,-1.5799999999999983,0.3535533905932743,-0.1206651551908977,1.2272727272727273,0.035566210551055834,-0.4545454545454546,0.36363636363636365,0.18181818181818182,0.0,0.6363636363636364,-0.6611570247933884,-1.256198347107438,0.46109746796112755,0.0625,0.5704016624487094,,-1.0,0.0,0.0,0.005818181818180661,0.0611912846632785,-0.7974637371777514,0.10894095588038488,-0.11363636363636363,0.0,0.8319961725375153,0.3333333333333333,,0.0,0.0,0.7991360691144678,-0.011419011278086755,-0.12259080854664112,-0.05522429630926507
1227,2024-05-15,XLI,125.94,32177312.0,ETF,0.18181818181818177,-0.1352504452001158,,-1.0,0.615659525408056,-1.0,-0.6363636363636364,-0.8199999999999932,0.18181818181818182,-0.8199999999999932,-0.6363636363636364,0.27984523882184364,,-0.6363636363636364,-0.38035311795642374,-0.8181818181818182,-1.7272727272727273,-0.3305785123966942,-1.0,-1.0001766525686173,0.07499999999998863,-0.2599999999999909,-0.534522483824852,-0.08334006813648405,1.2545454545454546,0.15716166573566567,0.0,0.6363636363636364,0.2727272727272727,0.0111083984375,1.2727272727272727,-0.3099173553719008,-1.413223140495868,0.568805671088279,0.34375,-0.8819656434421977,-0.2479338842975367,-1.0,-0.8199999999999932,-0.8199999999999932,-3.5363636363636366,0.04798510313218818,-0.8139587172762464,0.10244389988519806,-0.03787878787878787,0.0,0.5379937170804832,0.5454545454545454,,1.0,0.0,0.3397027600849193,-0.021994628892562096,-0.2705940564859331,-0.06186028329555705
1228,2024-05-22,XLI,125.31,31108199.0,ETF,0.13636363636363635,0.18325416653445936,,-1.0,0.03278318543263716,-1.0,-0.18181818181818182,-0.15000000000000568,0.2727272727272727,-0.15000000000000568,-0.5909090909090909,0.029802895847851965,,-0.5909090909090909,-0.3409090909090909,-0.5454545454545454,-1.7272727272727273,-0.19534184823441023,-1.0,0.31107467908412156,0.4000000000000057,0.01999999999999602,0.28347335475692137,0.0373925817620328,1.6181818181818182,0.036144840869286425,-0.18181818181818188,0.36363636363636365,0.3181818181818182,0.041015625,0.9090909090909092,-0.36363636363636365,-1.0991735537190082,-0.021026570814271766,0.6000000000000001,0.13138660820968778,-0.08264462809925338,1.0,1.0,1.0,-0.13090909090908553,0.4705882352941029,-0.6708248031702156,-0.35032452487269217,-0.29545454545454547,0.0,0.8963209356967565,0.5454545454545454,,1.0,-1.0,0.3396603396603431,-0.017237281293989493,-0.20803483327801742,-0.057458467989450326
1229,2024-05-29,XLI,121.2,41886505.0,ETF,-0.36363636363636365,0.2818009309883196,,-1.0,0.8339058453865617,-1.0,-0.18181818181818182,1.7399999999999949,1.0,1.7399999999999949,-1.0,0.2274288669236077,,-1.0,-0.2484973703981969,-0.45454545454545453,1.7272727272727273,-0.004507888805409466,1.0,0.9334676111075405,0.0,2.6299999999999955,-0.8838834764831852,-0.07875734099799152,1.309090909090909,0.15632493888674198,2.7272727272727275,0.9090909090909091,1.0,0.87890625,1.8181818181818183,-0.0743801652892562,-0.3140495867768595,0.7845694146315135,1.0,0.7012185171911622,0.6611570247933807,1.0,1.0,1.0,2.625454545454545,7.6792207792200005,-0.11564195425804542,0.38829013735766904,-0.030303030303030304,0.0,0.6484993172480279,0.3333333333333333,,1.0,0.0,-0.7856341189674549,0.007479334115762848,0.2019138428711557,-0.011316884767645839
1230,2024-06-05,XLI,122.93,51488701.0,ETF,-0.2272727272727273,0.5182002205050392,,-1.0,0.22458879813049426,-1.0,-0.9090909090909091,-1.230000000000004,0.09090909090909091,1.230000000000004,-0.9090909090909091,0.16333730773126856,,-1.0,-0.21036814425244177,-0.9090909090909091,1.7272727272727273,-0.4327573253193088,-1.0,-1.3394498295400055,0.0,0.5799999999999983,-0.7071067811865536,-0.09806249103358466,1.4545454545454546,0.173659284710693,2.8181818181818183,0.2727272727272727,0.45454545454545453,0.02783203125,1.0,-0.2975206611570248,-0.15702479338842976,0.34316188841277584,0.175,0.09754369764158143,0.08264462809916914,1.0,1.0,1.0,0.05854545454545194,-0.4605211212001523,-0.9594127388311696,0.8927525731125145,-0.24242424242424251,0.0,0.5379937170804832,0.5454545454545454,,1.0,0.0,0.5112881806108982,-0.00694380986346832,-0.3760126217700614,-0.016158901316648495
1231,2024-06-12,XLI,123.17,42526703.0,ETF,0.36363636363636365,0.09455269604851502,,-1.0,-0.6429863935973573,-1.0,-0.8181818181818182,-1.1599999999999966,0.09090909090909091,1.1599999999999966,-0.2727272727272727,-0.40917315956195466,,-0.2727272727272727,-0.1652892561983471,-0.8181818181818182,-1.7272727272727273,-0.8264462809917354,-1.0,0.6157702054546116,0.0,-0.8400000000000034,-3.4694469519536544e-15,0.10257504666892482,1.0545454545454545,0.055099065557114336,2.1818181818181817,0.2727272727272727,0.09090909090909091,0.05078125,1.0909090909090908,-0.5950413223140496,-1.256198347107438,-0.24997705906553444,0.1,0.7855120342882719,0.08264462809895153,-1.0,-1.1599999999999966,-1.1599999999999966,-0.19199999999999903,1.202645502645503,-0.42975513354910977,0.3492151478847942,-0.196969696969697,0.0,0.9597431746635933,0.5454545454545454,,1.0,0.0,0.02388535031847206,-0.006760383692945626,-0.3620426136580314,-0.016075463966714144
1232,2024-06-19,XLI,123.15,44070499.0,ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031126173694849157,0.38112032719896444,-0.010059394010819553
1233,2024-06-26,XLI,121.69,41948648.0,ETF,-0.36363636363636365,0.6399597626051979,,-1.0,0.5708286916207674,-1.0,-0.18181818181818182,0.3299999999999983,0.8181818181818182,-0.3299999999999983,-1.0,0.41514813936055817,,-1.0,-0.270473328324568,-0.45454545454545453,-1.6363636363636362,-0.0540946656649136,-1.0,-0.4727551311525959,0.0,1.2800000000000011,0.3086066999241843,-0.11114312439956701,1.0181818181818183,0.10659853762930223,2.4545454545454546,0.7272727272727273,0.6363636363636364,0.208740234375,1.6363636363636365,-0.1322314049586777,-1.3388429752066116,0.4335326300890113,0.037500000000000006,0.2408742484797194,-0.4958677685954971,0.3299999999999983,0.3299999999999983,0.3299999999999983,-0.4509090909090901,-0.9282407407407398,-0.7214360632457608,0.6376759650828177,-0.10606060606060604,0.0,0.8956491559227923,0.3333333333333333,,0.0,0.0,-0.2533532041728782,0.01232640367394966,0.12559860643151574,-0.04068187137170564
1234,2024-07-03,XLI,121.66,36865827.0,ETF,-0.13636363636363635,0.5639769582711184,,-1.0,-0.48344104733683574,-1.0,-0.2727272727272727,-0.4399999999999977,0.36363636363636365,0.4399999999999977,-0.18181818181818182,-0.2636951167291831,,-0.18181818181818182,-0.12622088655146504,-0.9090909090909091,1.6363636363636362,-0.5108940646130729,-1.0,-0.40667371673942215,0.0,0.21000000000000796,-0.7453559924999326,-0.0006889727563453022,1.6818181818181817,0.0866364482192768,2.5454545454545454,0.5454545454545454,0.5454545454545454,0.017578125,1.1818181818181819,-0.17355371900826444,-0.2975206611570248,-0.3004071343016542,0.07500000000000001,-0.8931579064961316,0.16528925619802262,1.0,1.0,1.0,0.26763636363636,0.19607843137256953,-0.5302557041418782,-0.2738612787525875,-0.21969696969696972,0.0,0.6281782608834262,0.5454545454545454,,1.0,-1.0,0.3154574132492121,0.0509620152393353,0.41199749636075844,-0.011503526495607493
1235,2024-07-10,XLI,121.92,25321488.0,ETF,0.09090909090909094,0.532152084190197,,-1.0,-0.4927496366418788,-1.0,-0.8181818181818182,-1.0799999999999983,0.2727272727272727,-1.0799999999999983,-1.0,-0.4479542151289807,,-1.0,-0.3155522163786626,-0.45454545454545453,-1.5454545454545454,-0.02629601803155522,-1.0,0.09574433743443946,0.0,-0.7000000000000028,-0.8017837257372771,-0.016579207547896588,1.7727272727272727,0.09027476381511546,2.2727272727272725,0.5454545454545454,0.18181818181818182,0.015380859375,1.1818181818181819,-0.3471074380165289,-0.4214876033057851,-0.4479691286133185,0.05,-0.7769584023975568,-0.08264462809920912,-1.0799999999999983,-1.0799999999999983,-1.0799999999999983,0.026181818181819173,-0.3656609195402246,-0.9350215461885147,0.41176470588236463,-0.07575757575757577,0.0,0.8652371083068779,0.3333333333333333,,1.0,0.0,0.7608695652173929,-0.0037731116864145875,-0.0040007772009642934,-0.09388096774522346
1236,2024-07-17,XLI,126.55,61378365.0,ETF,-0.09090909090909088,-0.11278328964228353,,-1.0,-0.8711972897295494,-1.0,-0.9090909090909091,1.6400000000000006,0.9090909090909091,-1.6400000000000006,-1.0,-0.23759926083533162,,-1.0,-0.02066115702479339,-0.36363636363636365,-1.7272727272727273,-0.20661157024793386,-1.0,-0.2515043242329087,-2.240000000000009,-2.3699999999999903,-0.6993786061802364,0.2069627322053149,1.0909090909090908,0.16062590095427867,-0.6363636363636364,0.8181818181818182,0.4090909090909091,0.05487060546875,1.7272727272727273,-0.13636363636363635,-1.5702479338842974,-0.9531055535359264,0.2375,-0.6132059390356517,-0.4132231404958367,-1.0,1.6400000000000006,1.6400000000000006,-1.0559999999999987,44.13725490195935,-0.022682727063140444,-0.5840936684589538,0.015151515151515152,0.0,0.5454545454545454,0.5454545454545454,,0.0,-1.0,-0.7820419985517675,-0.008613255283763777,-0.03298988764626066,-0.09597308172543834
1237,2024-07-24,XLI,123.19,48362030.0,ETF,-0.09090909090909088,0.052021228993027364,,-1.0,-0.21522561886231792,-1.0,-0.36363636363636365,2.710000000000008,0.8181818181818182,2.710000000000008,-0.9090909090909091,-0.07826386140447925,,-1.0,-0.06085649887302779,-0.18181818181818182,1.7272727272727273,-0.06010518407212622,-1.0,1.251005625545896,0.7000000000000028,1.6800000000000068,-0.7717436331412899,0.07550120451177161,1.0181818181818183,0.17166524182011453,1.8181818181818183,0.8181818181818182,0.9090909090909091,0.370849609375,1.6363636363636362,-0.07438016528925619,-0.628099173553719,-0.36036254182602073,0.85,0.6081200715893916,0.41322314049583353,2.710000000000008,2.710000000000008,2.710000000000008,-0.7309090909090876,18.407943262411376,-0.05516003548033533,-0.09231861823450029,-0.022727272727272707,0.0,0.8165620500080834,0.3333333333333333,,0.0,-1.0,-0.8475263584752638,0.04034416468557489,0.2579782527037949,-0.041654263419295026
1238,2024-07-31,XLI,127.86,53065161.0,ETF,0.2272727272727273,0.05532833351724914,,-1.0,0.615809122820785,-1.0,-0.6363636363636364,-1.4099999999999966,0.2727272727272727,-1.4099999999999966,-0.6363636363636364,0.3918785327041359,,-0.5909090909090909,-0.44966190833959435,-0.6363636363636364,-1.7272727272727273,-0.8264462809917354,-1.0,-0.19930802979910833,-2.374999999999986,-1.5600000000000023,0.4062499999999994,0.15768097984629875,0.5363636363636364,0.11213360079383487,1.3636363636363638,0.45454545454545453,0.3181818181818182,0.00439453125,1.5454545454545454,-0.5495867768595041,-1.7272727272727273,0.15548311542810275,0.24375000000000002,-0.26597391776912555,-0.49586776859503395,1.0,1.0,1.0,0.02036363636363438,-10.368421052631097,-0.3200776784629304,0.05855400437691502,0.022727272727272735,0.0,0.8484380341799179,0.5454545454545454,,0.0,0.0,-0.033594624860024,0.010167067925880069,0.08274454399897509,-0.0635607895401927
1239,2024-08-07,XLI,121.46,76251905.0,ETF,0.18181818181818177,-0.09736702254178123,,-1.0,0.451355598255002,-1.0,-0.36363636363636365,0.5900000000000034,0.6363636363636364,-0.5900000000000034,-0.5909090909090909,0.32825861691272873,,-0.7727272727272727,-0.09015777610818933,-0.36363636363636365,1.5454545454545454,-0.15026296018031554,-1.0,-0.21035758900748558,0.0,1.2700000000000102,-0.11236664374387234,0.12376158994200578,1.4181818181818182,0.20298023472044885,0.36363636363636376,0.6363636363636364,0.5,0.18798828125,1.7272727272727273,-0.20661157024793386,-0.4214876033057851,0.3427574033121669,0.05,-0.38623707507180455,-0.1652892561984604,1.0,1.0,1.0,0.4919090909090903,37.90186335404129,-0.026464692682692127,-0.16749259603130637,-0.1818181818181818,0.0,0.5540041093823658,0.3333333333333333,,1.0,0.0,-0.612460401267162,0.05944340833523376,0.916082104796063,0.027492206445362564
1240,2024-08-14,XLI,125.46,32916304.0,ETF,0.2727272727272727,0.41955712333489625,,-1.0,0.18067254601658056,-1.0,-0.09090909090909091,-0.5099999999999909,0.2727272727272727,0.5099999999999909,-0.3181818181818182,0.16424776910598232,,-0.36363636363636365,-0.19534184823441023,-1.0,-1.6363636363636362,-0.10142749812171299,-1.0,0.21815938837735022,0.0,-1.1799999999999926,-0.3750000000000004,-0.13615938924886148,0.4727272727272727,0.05683678319141392,0.18181818181818188,0.36363636363636365,0.6363636363636364,0.01666259765625,1.1818181818181819,-0.4297520661157025,-1.487603305785124,0.08090122229205307,0.01875,-0.38760471128216484,0.4958677685943894,1.0,1.0,1.0,-0.46181818181818146,-3.661071895424822,-0.7235739685141881,0.7061878636038184,-0.12878787878787876,0.0,0.7016294209228657,0.5454545454545454,,0.0,0.0,0.6501182033096793,0.022397614510774266,0.47243728656509165,-0.0013315269436389512
1241,2024-08-21,XLI,128.16,26081814.0,ETF,0.13636363636363635,0.2346030698969749,,-1.0,0.645183192089358,-1.0,-0.8181818181818182,-0.769999999999996,0.18181818181818182,0.769999999999996,-0.36363636363636365,0.5278771571640203,,-0.36363636363636365,-0.1183320811419985,-0.8181818181818182,-1.7272727272727273,-0.21036814425244177,-1.0,-0.10236024061715597,-0.5999999999999943,-1.1899999999999977,-0.40824829046386096,-0.15479107929159563,0.7636363636363637,0.07554592092796934,-0.18181818181818188,0.45454545454545453,0.13636363636363635,0.0047607421875,1.1818181818181819,-0.4049586776859504,-1.413223140495868,0.42726639450444176,0.125,-0.2773268741963296,0.16528925619801438,-1.0,-0.769999999999996,-0.769999999999996,-1.0079999999999985,0.3079637096774287,-0.7246600916172493,0.4513659104044745,-0.07575757575757575,0.0,0.278437664873526,0.5454545454545454,,0.0,0.0,0.5588585017835968,0.028792096623884378,0.4869660560085482,-0.0007890815090001758
1242,2024-08-28,XLI,129.16,26807641.0,ETF,-0.3181818181818182,0.34752402342845984,,-1.0,-0.03520618113898888,-1.0,-0.45454545454545453,0.060000000000002274,0.2727272727272727,0.060000000000002274,-0.5454545454545454,-0.022403933452083833,,-0.5454545454545454,-0.09861006761833206,-0.7272727272727273,-1.7272727272727273,-0.8264462809917354,-1.0,0.0363089530366667,0.04990000000000805,0.12000000000000455,-0.9315516419063758,-0.10332337745661667,1.1363636363636362,0.10526751705547792,0.0,0.36363636363636365,0.7272727272727273,0.0029296875,1.5454545454545454,-0.4958677685950413,-1.5702479338842974,0.01737645265007174,0.35,0.6846545716989842,0.4132231404547329,-1.0,0.060000000000002274,0.060000000000002274,-0.37672727272727324,0.7920090497737429,-0.45345818112278174,0.34500484066309517,-0.20454545454545456,0.0,0.36363636363636365,0.5454545454545454,,0.0,0.0,-0.08326972451599783,0.04058634125611871,0.6297529359596659,0.008539107961315136
